time (s)	det(V)
2013.603500	-0.010406	
2013.605501	-0.018480	
2013.607501	-0.014473	
2013.611500	-0.014236	
2013.613501	-0.009286	
2013.615500	-0.011714	
2013.617500	-0.012521	
2013.619500	-0.012106	
2013.621501	-0.012979	
2013.625501	-0.010283	
2013.629501	-0.014372	
2013.631502	-0.015192	
2013.633501	-0.007628	
2013.635500	-0.010750	
2013.637500	-0.015566	
2013.641500	-0.004773	
2013.643501	-0.013590	
2013.645500	-0.011991	
2013.647500	-0.014586	
2013.649501	-0.012980	
2013.651501	-0.008923	
2013.653501	-0.010311	
2013.655500	-0.010175	
2013.657501	-0.005739	
2013.659500	-0.006113	
2013.661501	-0.009396	
2013.665501	-0.009603	
2013.667501	-0.013056	
2013.669501	-0.009943	
2013.671501	-0.007622	
2013.673502	-0.003190	
2013.675501	-0.005010	
2013.677500	-0.002572	
2013.679501	-0.000834	
2013.681500	-0.011241	
2013.683500	-0.008506	
2013.687500	-0.010914	
2013.689501	-0.003092	
2013.691500	-0.002853	
2013.693500	-0.000197	
2013.695502	0.001428	
2013.697501	-0.001558	
2013.701500	0.000305	
2013.703500	-0.005792	
2013.705502	-0.003895	
2013.709501	-0.001971	
2013.711500	0.006460	
2013.713502	0.004949	
2013.715501	0.001656	
2013.717502	0.002270	
2013.721500	0.004331	
2013.723501	0.003133	
2013.727501	0.000710	
2013.729500	0.011240	
2013.731500	0.003404	
2013.733501	0.008125	
2013.735501	0.005552	
2013.739500	0.004939	
2013.741500	0.003812	
2013.743501	0.004447	
2013.747501	0.006489	
2013.749502	0.009931	
2013.751501	0.007431	
2013.753501	0.006635	
2013.755501	0.009152	
2013.759500	0.012683	
2013.761501	0.005666	
2013.765501	0.005688	
2013.767503	0.009975	
2013.769501	0.008251	
2013.771500	0.007240	
2013.773501	0.012141	
2013.777500	0.011689	
2013.779501	0.008330	
2013.781501	0.000778	
2013.783500	0.005297	
2013.785501	0.005744	
2013.787501	0.005103	
2013.789501	0.013694	
2013.791500	0.007029	
2013.793501	0.010722	
2013.795501	0.012491	
2013.797500	0.003134	
2013.799500	0.005610	
2013.803501	0.001063	
2013.805501	0.003487	
2013.807500	0.009359	
2013.809500	0.008714	
2013.811501	0.010777	
2013.813501	0.010354	
2013.815500	0.005593	
2013.817501	0.006505	
2013.819500	0.000728	
2013.821500	0.001241	
2013.825501	0.003523	
2013.827502	0.003708	
2013.829501	0.010405	
2013.831501	0.004587	
2013.833501	0.005312	
2013.835500	0.003765	
2013.839500	0.001656	
2013.841501	-0.001380	
2013.843501	-0.000364	
2013.847501	0.000415	
2013.849501	0.002596	
2013.851500	-0.000990	
2013.853501	-0.004529	
2013.855500	-0.002377	
2013.857501	-0.001593	
2013.861501	-0.006580	
2013.865501	-0.010802	
2013.867500	-0.010541	
2013.869500	-0.014674	
2013.871501	-0.017856	
2013.873501	-0.013712	
2013.877500	-0.018258	
2013.879501	-0.024926	
2013.881500	-0.034905	
2013.885501	-0.035752	
2013.887501	-0.039970	
2013.889501	-0.037213	
2013.891501	-0.045232	
2013.893501	-0.047512	
2013.895501	-0.046293	
2013.897500	-0.062618	
2013.901501	-0.066462	
2013.903500	-0.080181	
2013.905501	-0.080960	
2013.907501	-0.081659	
2013.909501	-0.086797	
2013.911501	-0.095478	
2013.913501	-0.101648	
2013.915501	-0.112255	
2013.917501	-0.123168	
2013.919501	-0.132135	
2013.923500	-0.141673	
2013.925502	-0.153745	
2013.927500	-0.157671	
2013.929500	-0.163912	
2013.931500	-0.182662	
2013.933501	-0.187214	
2013.937500	-0.199749	
2013.939500	-0.222340	
2013.941501	-0.239498	
2013.945501	-0.249942	
2013.947501	-0.274498	
2013.949501	-0.285590	
2013.951501	-0.303958	
2013.953501	-0.320255	
2013.955501	-0.334067	
2013.959500	-0.369975	
2013.963503	-0.386749	
2013.965501	-0.422968	
2013.967501	-0.441769	
2013.969501	-0.464912	
2013.971501	-0.488982	
2013.975500	-0.505370	
2013.977501	-0.562720	
2013.979500	-0.586950	
2013.981501	-0.623839	
2013.983501	-0.646711	
2013.985501	-0.676296	
2013.987501	-0.710858	
2013.989501	-0.738922	
2013.991501	-0.777092	
2013.993501	-0.811165	
2013.995500	-0.851288	
2013.999500	-0.899480	
2014.001501	-0.984922	
2014.003501	-1.028558	
2014.005500	-1.071234	
2014.007501	-1.118296	
2014.009501	-1.171776	
2014.011503	-1.221190	
2014.013500	-1.274436	
2014.015501	-1.343254	
2014.019500	-1.403993	
2014.021501	-1.536643	
2014.023501	-1.594831	
2014.025501	-1.633981	
2014.027500	-1.634693	
2014.029501	-1.634766	
2014.031501	-1.634843	
2014.033501	-1.634898	
2014.035501	-1.635031	
2014.039501	-1.635138	
2014.041501	-1.635378	
2014.043503	-1.635443	
2014.045501	-1.635554	
2014.047500	-1.635619	
2014.049501	-1.635699	
2014.051501	-1.635809	
2014.053501	-1.635919	
2014.057502	-1.635994	
2014.061501	-1.636126	
2014.063502	-1.636151	
2014.065501	-1.636195	
2014.067502	-1.636149	
2014.069501	-1.636169	
2014.073500	-1.636184	
2014.075501	-1.636168	
2014.077501	-1.636177	
2014.081501	-1.636186	
2014.083501	-1.636185	
2014.085501	-1.636166	
2014.089500	-1.636152	
2014.091501	-1.636159	
2014.093501	-1.636186	
2014.097500	-1.636185	
2014.099501	-1.636186	
2014.101503	-1.636147	
2014.103501	-1.636128	
2014.105500	-1.636124	
2014.107500	-1.636151	
2014.109500	-1.636146	
2014.111501	-1.636159	
2014.115500	-1.636170	
2014.119501	-1.636157	
2014.121501	-1.636147	
2014.123502	-1.636156	
2014.125501	-1.636152	
2014.127501	-1.636188	
2014.131500	-1.636169	
2014.133501	-1.636179	
2014.135501	-1.636100	
2014.139501	-1.636066	
2014.141501	-1.635940	
2014.143501	-1.635809	
2014.145502	-1.635732	
2014.147501	-1.635636	
2014.151500	-1.635533	
2014.155500	-1.635363	
2014.157502	-1.635009	
2014.159501	-1.634858	
2014.161501	-1.634749	
2014.163501	-1.634641	
2014.165501	-1.594712	
2014.167501	-1.471508	
2014.169501	-1.349331	
2014.171501	-1.232993	
